iter	Passed	Remaining
130	5480	36353
131	5512	36251
132	5547	36165
133	5585	36095
134	5618	35997
135	5654	35921
136	5690	35843
137	5729	35786
138	5765	35713
139	5800	35628
140	5831	35524
141	5870	35468
142	5921	35487
143	5959	35428
144	5991	35330
145	6025	35246
146	6059	35159
147	6095	35092
148	6139	35062
149	6177	35005
150	6218	34961
151	6251	34875
152	6286	34799
153	6321	34725
154	6357	34659
155	6396	34604
156	6434	34548
157	6469	34477
158	6503	34396
159	6541	34341
160	6583	34305
161	6624	34266
162	6660	34202
163	6693	34120
164	6729	34054
165	6769	34008
166	6806	33953
167	6844	33894
168	6879	33828
169	6916	33769
170	6955	33717
171	6987	33637
172	7020	33562
173	7065	33542
174	7102	33485
175	7135	33407
176	7175	33365
177	7230	33392
178	7283	33404
179	7326	33377
180	7372	33360
181	7414	33324
182	7462	33315
183	7502	33273
184	7553	33277
185	7602	33272
186	7649	33254
187	7692	33224
188	7742	33221
189	7797	33243
190	7841	33214
191	7881	33169
192	7929	33157
193	7975	33136
194	8020	33109
195	8057	33050
196	8091	32980
197	8124	32909
198	8163	32860
199	8206	32825
200	8245	32777
201	8278	32705
202	8314	32643
203	8348	32576
204	8383	32511
205	8428	32487
206	8472	32456
207	8512	32411
208	8545	32342
209	8584	32294
210	8628	32263
211	8668	32222
212	8699	32143
213	8736	32087
214	8770	32024
215	8802	31951
216	8840	31897
217	8889	31887
218	8929	31844
219	8963	31780
220	9008	31755
221	9050	31716
222	9092	31680
223	9132	31636
224	9166	31574
225	9201	31512
226	9235	31448
227	9273	31401
228	9310	31346
229	9351	31307
230	9391	31263
231	9426	31205
232	9467	31165
233	9506	31119
234	9546	31075
235	9580	31015
236	9614	30954
237	9648	30891
238	9682	30830
239	9722	30788
240	9759	30734
241	9798	30690
242	9831	30627
243	9866	30570
244	9906	30526
245	9939	30465
246	9978	30419
247	10020	30383
248	10053	30320
249	10087	30261
250	10120	30199
251	10155	30142
252	10194	30098
253	10235	30060
254	10272	30012
255	10306	29952
256	10343	29903
257	10377	29845
258	10419	29809
259	10454	29754
260	10490	29703
261	10526	29650
262	10562	29599
263	10601	29555
264	10643	29521
265	10686	29487
266	10725	29444
267	10763	29398
268	10801	29353
269	10845	29323
270	10882	29274
271	10923	29235
272	10959	29185
273	10996	29137
274	11040	29107
275	11085	29078
276	11129	29048
277	11170	29010
278	11209	28967
279	11251	28933
280	11290	28889
281	11334	28858
282	11373	28815
283	11412	28771
284	11452	28730
285	11489	28684
286	11535	28658
287	11577	28622
288	11617	28582
289	11656	28539
290	11701	28510
291	11745	28479
292	11791	28451
293	11831	28412
294	11878	28387
295	11958	28441
296	12004	28414
297	12049	28386
298	12094	28354
299	12142	28331
300	12189	28306
301	12232	28272
302	12270	28225
303	12308	28180
304	12350	28143
305	12389	28099
306	12435	28070
307	12479	28037
308	12520	27998
309	12561	27959
310	12599	27913
311	12643	27881
312	12685	27842
313	12723	27796
314	12765	27760
315	12805	27719
316	12847	27680
317	12895	27655
318	12942	27629
319	12988	27601
320	13041	27585
321	13084	27550
322	13136	27534
323	13181	27501
324	13227	27472
325	13271	27439
326	13315	27404
327	13355	27361
328	13399	27327
329	13445	27298
330	13489	27264
331	13528	27220
332	13571	27184
333	13617	27153
334	13660	27116
335	13706	27086
336	13749	27050
337	13788	27005
338	13833	26973
339	13876	26935
340	13918	26898
341	13959	26857
342	14000	26816
343	14050	26793
344	14137	26840
345	14203	26846
346	14257	26830
347	14307	26805
348	14348	26764
349	14396	26735
350	14430	26682
351	14466	26632
352	14511	26596
353	14554	26559
354	14601	26529
355	14649	26499
356	14687	26453
357	14730	26416
358	14774	26380
359	14829	26363
360	14880	26339
361	14919	26294
362	14962	26256
363	15007	26222
364	15049	26182
365	15091	26141
366	15128	26093
367	15163	26041
368	15206	26003
369	15253	25972
370	15293	25929
371	15332	25883
372	15373	25841
373	15417	25804
374	15458	25764
375	15512	25743
376	15559	25712
377	15606	25680
378	15650	25643
379	15688	25596
380	15724	25547
381	15764	25503
382	15802	25456
383	15840	25410
384	15880	25366
385	15921	25326
386	15962	25284
387	16002	25241
388	16040	25194
389	16081	25152
390	16125	25116
391	16166	25074
392	16205	25029
393	16244	24985
394	16285	24943
395	16329	24907
396	16370	24864
397	16407	24817
398	16445	24770
399	16486	24729
400	16531	24693
401	16577	24659
402	16618	24618
403	16655	24571
404	16698	24531
405	16743	24496
406	16787	24459
407	16827	24416
408	16867	24372
409	16906	24328
410	16943	24281
411	16986	24243
412	17027	24201
413	17068	24159
414	17113	24124
415	17162	24093
416	17203	24051
417	17243	24008
418	17279	23960
419	17317	23914
420	17356	23870
421	17397	23828
422	17442	23792
423	17488	23757
424	17536	23726
425	17582	23690
426	17628	23656
427	17670	23615
428	17716	23580
429	17754	23535
430	17797	23496
431	17851	23471
432	17893	23430
433	17936	23391
434	17979	23353
435	18019	23309
436	18064	23273
437	18110	23237
438	18151	23195
439	18191	23152
440	18229	23107
441	18276	23072
442	18330	23048
443	18409	23052
444	18457	23019
445	18507	22989
446	18553	22953
447	18600	22918
448	18645	22881
449	18694	22848
450	18774	22853
451	18830	22829
452	18871	22787
453	18918	22752
454	18961	22712
455	19010	22679
456	19067	22655
457	19115	22621
458	19161	22584
459	19202	22542
460	19253	22511
461	19292	22466
462	19340	22432
463	19382	22389
464	19423	22347
465	19462	22302
466	19507	22264
467	19555	22230
468	19602	22193
469	19640	22147
470	19679	22103
471	19723	22063
472	19767	22024
473	19809	21983
474	19856	21946
475	19899	21906
476	19944	21868
477	19988	21828
478	20029	21785
479	20067	21739
480	20112	21700
481	20154	21660
482	20198	21619
483	20245	21583
484	20287	21542
485	20326	21497
486	20362	21449
487	20411	21415
488	20461	21381
489	20504	21341
490	20545	21298
491	20590	21259
492	20634	21220
493	20685	21188
494	20737	21156
495	20782	21117
496	20829	21080
497	20882	21050
498	20942	21025
499	20996	20996
500	21060	20976
501	21133	20965
502	21192	20939
503	21248	20910
504	21300	20878
505	21377	20870
506	21441	20849
507	21502	20825
508	21561	20798
509	21624	20776
510	21689	20755
511	21738	20719
512	21791	20686
513	21861	20670
514	21920	20643
515	21969	20606
516	22017	20569
517	22067	20533
518	22120	20501
519	22172	20466
520	22217	20426
521	22265	20388
522	22311	20348
523	22361	20313
524	22402	20269
525	22450	20230
526	22505	20199
527	22551	20159
528	22599	20121
529	22650	20086
530	22696	20046
531	22749	20012
532	22801	19978
533	22862	19950
534	22906	19909
535	22952	19869
536	22992	19824
537	23037	19782
538	23077	19737
539	23125	19699
540	23178	19665
541	23227	19627
542	23271	19585
543	23311	19540
544	23348	19492
545	23392	19450
546	23435	19407
547	23480	19367
548	23524	19325
549	23570	19285
550	23614	19242
551	23654	19198
552	23695	19153
553	23737	19109
554	23786	19072
555	23829	19029
556	23872	18986
557	23916	18944
558	23958	18901
559	24007	18863
560	24052	18821
561	24104	18785
562	24147	18743
563	24192	18702
564	24232	18656
565	24271	18610
566	24311	18566
567	24372	18536
568	24416	18494
569	24455	18448
570	24501	18408
571	24539	18362
572	24584	18320
573	24621	18273
574	24665	18231
575	24710	18189
576	24754	18147
577	24795	18103
578	24837	18059
579	24876	18013
580	24918	17970
581	24957	17924
582	24997	17879
583	25038	17835
584	25074	17788
585	25115	17743
586	25158	17700
587	25199	17656
588	25242	17613
589	25287	17572
590	25326	17527
591	25382	17493
592	25431	17454
593	25477	17414
594	25529	17376
595	25592	17347
596	25639	17307
597	25683	17265
598	25718	17217
599	25760	17173
600	25799	17128
601	25836	17081
602	25876	17036
603	25913	16989
604	25953	16945
605	25995	16901
606	26032	16854
607	26074	16810
608	26110	16763
609	26153	16720
610	26190	16674
611	26227	16628
612	26269	16584
613	26308	16539
614	26350	16495
615	26391	16451
616	26430	16406
617	26472	16363
618	26514	16320
619	26557	16277
620	26596	16232
621	26638	16188
622	26692	16152
623	26737	16111
624	26780	16068
625	26864	16049
626	26920	16015
627	26967	15974
628	27007	15929
629	27046	15884
630	27089	15841
631	27131	15798
632	27170	15753
633	27217	15712
634	27259	15669
635	27299	15624
636	27335	15577
637	27374	15532
638	27411	15486
639	27454	15442
640	27499	15401
641	27542	15358
642	27578	15311
643	27617	15266
644	27660	15223
645	27709	15184
646	27749	15139
647	27785	15093
648	27824	15048
649	27863	15003
650	27906	14960
651	27947	14916
652	27992	14875
653	28029	14829
654	28069	14784
655	28106	14738
656	28145	14694
657	28187	14650
658	28229	14607
659	28268	14562
660	28304	14516
661	28340	14469
662	28383	14427
663	28425	14384
664	28481	14347
665	28526	14306
666	28570	14263
667	28610	14219
668	28649	14174
669	28693	14132
670	28730	14086
671	28767	14041
672	28804	13995
673	28842	13950
674	28881	13905
675	28925	13863
676	28967	13820
677	29016	13780
678	29062	13739
679	29106	13697
680	29159	13659
681	29203	13617
682	29244	13573
683	29286	13529
684	29325	13485
685	29368	13442
686	29412	13400
687	29449	13355
688	29488	13310
689	29530	13267
690	29576	13225
691	29624	13185
692	29665	13142
693	29709	13099
694	29753	13057
695	29799	13015
696	29846	12974
697	29893	12933
698	29935	12890
699	29976	12847
700	30031	12809
701	30084	12770
702	30133	12730
703	30183	12690
704	30235	12651
705	30282	12610
706	30331	12570
707	30377	12528
708	30428	12489
709	30488	12453
710	30537	12412
711	30592	12374
712	30630	12329
713	30673	12286
714	30715	12243
715	30760	12201
716	30807	12159
717	30847	12115
718	30891	12072
719	30935	12030
720	30982	11989
721	31024	11945
722	31063	11901
723	31106	11858
724	31151	11816
725	31200	11775
726	31243	11732
727	31289	11690
728	31338	11649
729	31382	11607
730	31428	11565
731	31467	11520
732	31509	11477
733	31552	11434
734	31591	11390
735	31639	11349
736	31685	11307
737	31724	11262
738	31764	11218
739	31807	11175
740	31853	11133
741	31894	11089
742	31939	11047
743	31984	11005
744	32024	10961
745	32071	10919
746	32116	10877
747	32159	10834
748	32198	10790
749	32243	10747
750	32291	10706
751	32338	10664
752	32381	10621
753	32421	10577
754	32459	10533
755	32502	10490
756	32542	10446
757	32583	10402
758	32624	10359
759	32667	10315
760	32704	10271
761	32751	10229
762	32793	10186
763	32842	10144
764	32893	10104
765	32931	10059
766	32981	10019
767	33038	9980
768	33091	9940
769	33140	9898
770	33184	9856
771	33239	9816
772	33285	9774
773	33324	9730
774	33371	9688
775	33415	9645
776	33458	9602
777	33501	9559
778	33546	9516
779	33587	9473
780	33625	9428
781	33672	9386
782	33713	9343
783	33750	9298
784	33786	9253
785	33823	9208
786	33867	9166
787	33908	9122
788	33945	9078
789	33989	9035
790	34026	8990
791	34065	8946
792	34107	8903
793	34149	8859
794	34190	8816
795	34228	8772
796	34265	8727
797	34301	8682
798	34338	8638
799	34378	8594
800	34425	8552
801	34459	8507
802	34495	8462
803	34531	8418
804	34569	8373
805	34608	8330
806	34650	8287
807	34690	8243
808	34729	8199
809	34770	8156
810	34815	8113
811	34860	8071
812	34910	8029
813	34959	7988
814	35004	7945
815	35058	7905
816	35103	7862
817	35151	7820
818	35189	7776
819	35228	7733
820	35268	7689
821	35315	7647
822	35359	7604
823	35406	7562
824	35452	7520
825	35489	7476
826	35531	7432
827	35607	7396
828	35650	7353
829	35694	7311
830	35741	7268
831	35786	7226
832	35830	7183
833	35868	7139
834	35908	7095
835	35946	7051
836	35985	7007
837	36028	6965
838	36068	6921
839	36111	6878
840	36151	6834
841	36189	6790
842	36237	6748
843	36279	6705
844	36318	6661
845	36356	6617
846	36391	6573
847	36431	6530
848	36493	6490
849	36537	6447
850	36578	6404
851	36613	6360
852	36652	6316
853	36694	6273
854	36739	6230
855	36786	6188
856	36831	6145
857	36877	6103
858	36918	6060
859	36966	6017
860	37014	5975
861	37067	5934
862	37117	5892
863	37161	5849
864	37221	5809
865	37328	5776
866	37369	5732
867	37416	5690
868	37461	5647
869	37516	5605
870	37562	5563
871	37609	5520
872	37657	5478
873	37715	5437
874	37774	5396
875	37820	5353
876	37863	5310
877	37900	5266
878	37939	5222
879	37983	5179
880	38026	5136
881	38067	5092
882	38113	5050
883	38153	5006
884	38197	4963
885	38233	4919
886	38269	4875
887	38304	4831
888	38341	4787
889	38380	4743
890	38427	4701
891	38478	4658
892	38517	4615
893	38558	4571
894	38600	4528
895	38642	4485
896	38683	4441
897	38723	4398
898	38760	4354
899	38800	4311
900	38839	4267
901	38882	4224
902	38925	4181
903	38964	4137
904	39003	4094
905	39040	4050
906	39083	4007
907	39124	3964
908	39161	3920
909	39196	3876
910	39232	3832
911	39273	3789
912	39316	3746
913	39358	3703
914	39402	3660
915	39440	3616
916	39478	3573
917	39517	3529
918	39555	3486
919	39597	3443
920	39634	3399
921	39678	3356
922	39714	3313
923	39757	3270
924	39800	3227
925	39839	3183
926	39883	3140
927	39919	3097
928	39958	3053
929	39994	3010
930	40035	2967
931	40074	2923
932	40113	2880
933	40152	2837
934	40189	2793
935	40224	2750
936	40265	2707
937	40310	2664
938	40355	2621
939	40393	2578
940	40431	2534
941	40476	2492
942	40521	2449
943	40564	2406
944	40603	2363
945	40642	2319
946	40683	2276
947	40725	2233
948	40768	2190
949	40805	2147
950	40844	2104
951	40889	2061
952	40932	2018
953	40969	1975
954	41007	1932
955	41046	1889
956	41085	1846
957	41127	1803
958	41170	1760
959	41213	1717
960	41251	1674
961	41290	1631
962	41328	1587
963	41369	1544
964	41412	1502
965	41447	1458
966	41482	1415
967	41517	1372
968	41558	1329
969	41599	1286
970	41641	1243
971	41688	1200
972	41733	1158
973	41772	1115
974	41813	1072
975	41866	1029
976	41905	986
977	41940	943
978	41975	900
979	42023	857
980	42062	814
981	42102	771
982	42137	728
983	42180	685
984	42220	642
985	42261	600
986	42296	557
987	42338	514
988	42376	471
989	42417	428
990	42456	385
991	42492	342
992	42536	299
993	42577	257
994	42617	214
995	42660	171
996	42697	128
997	42733	85
998	42769	42
999	42806	0
